,order_id,order_date,delivery_date,customer_name,gender,age,city,state,product_id,price_per_unit,quantity,total_price,product_ID,product_type,product_name,size,colour,price,stock,description,time_arrivale,cumulative
3521,708,2021-10-24,2021-11-10,Amalia Eallis,Bigender,22,East Ruby,New South Wales,937,96,2,192,937,Trousers,Drawstring,M,indigo,104,58,"A indigo coloured, M sized, Drawstring Trousers",17,728181
3522,708,2021-10-24,2021-11-10,Amalia Eallis,Bigender,22,East Ruby,New South Wales,867,113,3,339,867,Trousers,Chinos,M,indigo,100,64,"A indigo coloured, M sized, Chinos Trousers",17,728520
3523,708,2021-10-24,2021-11-10,Amalia Eallis,Bigender,22,East Ruby,New South Wales,180,98,3,294,180,Shirt,Camp Collared,XS,orange,112,52,"A orange coloured, XS sized, Camp Collared Shirt",17,728814
3524,709,2021-06-17,2021-07-13,Marlee Edser,Genderqueer,71,Oscarberg,South Australia,110,92,2,184,110,Shirt,Denim,XS,orange,115,45,"A orange coloured, XS sized, Denim Shirt",26,728998
3525,709,2021-06-17,2021-07-13,Marlee Edser,Genderqueer,71,Oscarberg,South Australia,95,118,2,236,95,Shirt,Flannel,XS,indigo,96,46,"A indigo coloured, XS sized, Flannel Shirt",26,729234
3526,709,2021-06-17,2021-07-13,Marlee Edser,Genderqueer,71,Oscarberg,South Australia,641,93,1,93,641,Jacket,Coach,S,yellow,115,67,"A yellow coloured, S sized, Coach Jacket",26,729327
3527,709,2021-06-17,2021-07-13,Marlee Edser,Genderqueer,71,Oscarberg,South Australia,397,119,1,119,397,Shirt,Casual Slim Fit,M,yellow,113,76,"A yellow coloured, M sized, Casual Slim Fit Shirt",26,729446
3528,709,2021-06-17,2021-07-13,Marlee Edser,Genderqueer,71,Oscarberg,South Australia,184,98,1,98,184,Shirt,Camp Collared,XL,orange,112,48,"A orange coloured, XL sized, Camp Collared Shirt",26,729544
3529,709,2021-06-17,2021-07-13,Marlee Edser,Genderqueer,71,Oscarberg,South Australia,951,97,2,194,951,Trousers,Slim-Fit,S,orange,119,55,"A orange coloured, S sized, Slim-Fit Trousers",26,729738
3530,710,2021-02-07,2021-02-08,Raul Pockey,Male,64,South Hannah,Victoria,1083,93,1,93,1083,Trousers,Joggers,L,violet,94,60,"A violet coloured, L sized, Joggers Trousers",1,729831
3531,710,2021-02-07,2021-02-08,Raul Pockey,Male,64,South Hannah,Victoria,649,93,1,93,649,Jacket,Coach,XL,green,115,48,"A green coloured, XL sized, Coach Jacket",1,729924
3532,710,2021-02-07,2021-02-08,Raul Pockey,Male,64,South Hannah,Victoria,586,100,1,100,586,Jacket,Bomber,S,indigo,90,41,"A indigo coloured, S sized, Bomber Jacket",1,730024
3533,710,2021-02-07,2021-02-08,Raul Pockey,Male,64,South Hannah,Victoria,588,100,2,200,588,Jacket,Bomber,L,indigo,90,51,"A indigo coloured, L sized, Bomber Jacket",1,730224
3534,710,2021-02-07,2021-02-08,Raul Pockey,Male,64,South Hannah,Victoria,708,119,1,119,708,Jacket,Trench Coat,L,orange,112,70,"A orange coloured, L sized, Trench Coat Jacket",1,730343
3535,711,2021-06-22,2021-07-08,Zaria Garken,Female,40,Towneport,Northern Territory,644,93,1,93,644,Jacket,Coach,XL,yellow,115,68,"A yellow coloured, XL sized, Coach Jacket",16,730436
3536,711,2021-06-22,2021-07-08,Zaria Garken,Female,40,Towneport,Northern Territory,876,94,3,282,876,Trousers,Cords,S,red,113,67,"A red coloured, S sized, Cords Trousers",16,730718
3537,711,2021-06-22,2021-07-08,Zaria Garken,Female,40,Towneport,Northern Territory,58,104,1,104,58,Shirt,Dress,L,blue,119,61,"A blue coloured, L sized, Dress Shirt",16,730822
3538,711,2021-06-22,2021-07-08,Zaria Garken,Female,40,Towneport,Northern Territory,296,105,1,105,296,Shirt,Cuban Collar,S,green,93,58,"A green coloured, S sized, Cuban Collar Shirt",16,730927
3539,711,2021-06-22,2021-07-08,Zaria Garken,Female,40,Towneport,Northern Territory,706,119,2,238,706,Jacket,Trench Coat,S,orange,112,41,"A orange coloured, S sized, Trench Coat Jacket",16,731165
3540,711,2021-06-22,2021-07-08,Zaria Garken,Female,40,Towneport,Northern Territory,198,98,2,196,198,Shirt,Camp Collared,L,blue,112,56,"A blue coloured, L sized, Camp Collared Shirt",16,731361
3541,712,2021-08-18,2021-08-29,Clem Margetts,Non-binary,21,New Matildaville,South Australia,928,96,1,96,928,Trousers,Drawstring,L,green,104,43,"A green coloured, L sized, Drawstring Trousers",11,731457
3542,712,2021-08-18,2021-08-29,Clem Margetts,Non-binary,21,New Matildaville,South Australia,913,96,3,288,913,Trousers,Drawstring,L,red,104,73,"A red coloured, L sized, Drawstring Trousers",11,731745
3543,712,2021-08-18,2021-08-29,Clem Margetts,Non-binary,21,New Matildaville,South Australia,944,96,2,192,944,Trousers,Drawstring,XL,violet,104,80,"A violet coloured, XL sized, Drawstring Trousers",11,731937
3544,712,2021-08-18,2021-08-29,Clem Margetts,Non-binary,21,New Matildaville,South Australia,1237,112,2,224,1237,Trousers,Tracksuit Bottoms,M,yellow,91,80,"A yellow coloured, M sized, Tracksuit Bottoms Trousers",11,732161
3545,712,2021-08-18,2021-08-29,Clem Margetts,Non-binary,21,New Matildaville,South Australia,650,93,1,93,650,Jacket,Coach,XS,blue,115,51,"A blue coloured, XS sized, Coach Jacket",11,732254
3546,712,2021-08-18,2021-08-29,Clem Margetts,Non-binary,21,New Matildaville,South Australia,1219,105,3,315,1219,Trousers,Pleated,XL,indigo,90,45,"A indigo coloured, XL sized, Pleated Trousers",11,732569
3547,712,2021-08-18,2021-08-29,Clem Margetts,Non-binary,21,New Matildaville,South Australia,450,107,3,321,450,Jacket,Denim,XS,violet,92,65,"A violet coloured, XS sized, Denim Jacket",11,732890
3548,713,2021-07-14,2021-08-09,Valentine Marley,Bigender,61,New Ava,Queensland,173,91,2,182,173,Shirt,Linen,L,violet,116,70,"A violet coloured, L sized, Linen Shirt",26,733072
3549,713,2021-07-14,2021-08-09,Valentine Marley,Bigender,61,New Ava,Queensland,524,102,1,102,524,Jacket,Windbreaker,XL,violet,109,54,"A violet coloured, XL sized, Windbreaker Jacket",26,733174
3550,713,2021-07-14,2021-08-09,Valentine Marley,Bigender,61,New Ava,Queensland,162,91,1,91,162,Shirt,Linen,M,blue,116,58,"A blue coloured, M sized, Linen Shirt",26,733265
3551,713,2021-07-14,2021-08-09,Valentine Marley,Bigender,61,New Ava,Queensland,1250,112,2,224,1250,Trousers,Tracksuit Bottoms,XS,indigo,91,63,"A indigo coloured, XS sized, Tracksuit Bottoms Trousers",26,733489
3552,713,2021-07-14,2021-08-09,Valentine Marley,Bigender,61,New Ava,Queensland,873,113,2,226,873,Trousers,Chinos,L,violet,100,62,"A violet coloured, L sized, Chinos Trousers",26,733715
3553,713,2021-07-14,2021-08-09,Valentine Marley,Bigender,61,New Ava,Queensland,326,109,2,218,326,Shirt,Mandarin Collar,S,yellow,108,76,"A yellow coloured, S sized, Mandarin Collar Shirt",26,733933
3554,714,2021-02-07,2021-02-19,Moore Oolahan,Genderqueer,63,East Aidan,Western Australia,111,92,3,276,111,Shirt,Denim,S,orange,115,69,"A orange coloured, S sized, Denim Shirt",12,734209
3555,714,2021-02-07,2021-02-19,Moore Oolahan,Genderqueer,63,East Aidan,Western Australia,331,109,3,327,331,Shirt,Mandarin Collar,S,green,108,74,"A green coloured, S sized, Mandarin Collar Shirt",12,734536
3556,714,2021-02-07,2021-02-19,Moore Oolahan,Genderqueer,63,East Aidan,Western Australia,1022,90,2,180,1022,Trousers,Relaxed Leg,M,orange,95,74,"A orange coloured, M sized, Relaxed Leg Trousers",12,734716
3557,714,2021-02-07,2021-02-19,Moore Oolahan,Genderqueer,63,East Aidan,Western Australia,419,119,2,238,419,Shirt,Casual Slim Fit,XL,violet,113,57,"A violet coloured, XL sized, Casual Slim Fit Shirt",12,734954
3558,714,2021-02-07,2021-02-19,Moore Oolahan,Genderqueer,63,East Aidan,Western Australia,951,97,1,97,951,Trousers,Slim-Fit,S,orange,119,55,"A orange coloured, S sized, Slim-Fit Trousers",12,735051
3559,714,2021-02-07,2021-02-19,Moore Oolahan,Genderqueer,63,East Aidan,Western Australia,731,119,3,357,731,Jacket,Trench Coat,S,violet,112,69,"A violet coloured, S sized, Trench Coat Jacket",12,735408
3560,715,2021-10-19,2021-11-12,Monty Gowen,Genderfluid,75,Muellerfurt,Queensland,598,112,1,112,598,Jacket,Cardigan,L,red,118,41,"A red coloured, L sized, Cardigan Jacket",24,735520
3561,715,2021-10-19,2021-11-12,Monty Gowen,Genderfluid,75,Muellerfurt,Queensland,831,117,3,351,831,Jacket,Shearling,S,indigo,95,45,"A indigo coloured, S sized, Shearling Jacket",24,735871
3562,715,2021-10-19,2021-11-12,Monty Gowen,Genderfluid,75,Muellerfurt,Queensland,1214,105,3,315,1214,Trousers,Pleated,XL,blue,90,55,"A blue coloured, XL sized, Pleated Trousers",24,736186
3563,715,2021-10-19,2021-11-12,Monty Gowen,Genderfluid,75,Muellerfurt,Queensland,583,100,3,300,583,Jacket,Bomber,L,blue,90,64,"A blue coloured, L sized, Bomber Jacket",24,736486
3564,715,2021-10-19,2021-11-12,Monty Gowen,Genderfluid,75,Muellerfurt,Queensland,607,112,3,336,607,Jacket,Cardigan,M,yellow,118,64,"A yellow coloured, M sized, Cardigan Jacket",24,736822
3565,716,2021-07-31,2021-08-26,Neilla Halladey,Male,34,East Aidan,Australian Capital Territory,501,102,2,204,501,Jacket,Windbreaker,S,yellow,109,66,"A yellow coloured, S sized, Windbreaker Jacket",26,737026
3566,716,2021-07-31,2021-08-26,Neilla Halladey,Male,34,East Aidan,Australian Capital Territory,1085,115,3,345,1085,Trousers,Cropped,XS,red,99,75,"A red coloured, XS sized, Cropped Trousers",26,737371
3567,716,2021-07-31,2021-08-26,Neilla Halladey,Male,34,East Aidan,Australian Capital Territory,669,113,2,226,669,Jacket,Parka,XL,red,119,64,"A red coloured, XL sized, Parka Jacket",26,737597
3568,716,2021-07-31,2021-08-26,Neilla Halladey,Male,34,East Aidan,Australian Capital Territory,1124,102,3,306,1124,Trousers,Cargo Pants,XL,red,106,45,"A red coloured, XL sized, Cargo Pants Trousers",26,737903
3569,716,2021-07-31,2021-08-26,Neilla Halladey,Male,34,East Aidan,Australian Capital Territory,891,94,1,94,891,Trousers,Cords,S,green,113,78,"A green coloured, S sized, Cords Trousers",26,737997
3570,716,2021-07-31,2021-08-26,Neilla Halladey,Male,34,East Aidan,Australian Capital Territory,695,113,2,226,695,Jacket,Parka,XS,violet,119,59,"A violet coloured, XS sized, Parka Jacket",26,738223
3571,717,2021-03-11,2021-04-05,Miner Craddock,Non-binary,38,Callummouth,Australian Capital Territory,1148,102,1,102,1148,Trousers,Cargo Pants,L,indigo,106,46,"A indigo coloured, L sized, Cargo Pants Trousers",25,738325
3572,717,2021-03-11,2021-04-05,Miner Craddock,Non-binary,38,Callummouth,Australian Capital Territory,219,106,1,106,219,Shirt,Chambray,XL,orange,105,57,"A orange coloured, XL sized, Chambray Shirt",25,738431
3573,717,2021-03-11,2021-04-05,Miner Craddock,Non-binary,38,Callummouth,Australian Capital Territory,174,91,2,182,174,Shirt,Linen,XL,violet,116,73,"A violet coloured, XL sized, Linen Shirt",25,738613
3574,717,2021-03-11,2021-04-05,Miner Craddock,Non-binary,38,Callummouth,Australian Capital Territory,237,106,1,106,237,Shirt,Chambray,M,indigo,105,62,"A indigo coloured, M sized, Chambray Shirt",25,738719
3575,717,2021-03-11,2021-04-05,Miner Craddock,Non-binary,38,Callummouth,Australian Capital Territory,518,102,3,306,518,Jacket,Windbreaker,L,indigo,109,67,"A indigo coloured, L sized, Windbreaker Jacket",25,739025
3576,717,2021-03-11,2021-04-05,Miner Craddock,Non-binary,38,Callummouth,Australian Capital Territory,179,98,3,294,179,Shirt,Camp Collared,XL,red,112,79,"A red coloured, XL sized, Camp Collared Shirt",25,739319
3577,718,2021-05-13,2021-05-20,Jedidiah Sydall,Genderfluid,61,Kiehnstad,Australian Capital Territory,231,106,1,106,231,Shirt,Chambray,S,blue,105,61,"A blue coloured, S sized, Chambray Shirt",7,739425
3578,718,2021-05-13,2021-05-20,Jedidiah Sydall,Genderfluid,61,Kiehnstad,Australian Capital Territory,1070,93,1,93,1070,Trousers,Joggers,XS,blue,94,67,"A blue coloured, XS sized, Joggers Trousers",7,739518
3579,718,2021-05-13,2021-05-20,Jedidiah Sydall,Genderfluid,61,Kiehnstad,Australian Capital Territory,935,96,1,96,935,Trousers,Drawstring,XS,indigo,104,61,"A indigo coloured, XS sized, Drawstring Trousers",7,739614
3580,718,2021-05-13,2021-05-20,Jedidiah Sydall,Genderfluid,61,Kiehnstad,Australian Capital Territory,848,113,2,226,848,Trousers,Chinos,L,orange,100,60,"A orange coloured, L sized, Chinos Trousers",7,739840
3581,718,2021-05-13,2021-05-20,Jedidiah Sydall,Genderfluid,61,Kiehnstad,Australian Capital Territory,1248,112,2,224,1248,Trousers,Tracksuit Bottoms,L,blue,91,72,"A blue coloured, L sized, Tracksuit Bottoms Trousers",7,740064
3582,718,2021-05-13,2021-05-20,Jedidiah Sydall,Genderfluid,61,Kiehnstad,Australian Capital Territory,1018,90,1,90,1018,Trousers,Relaxed Leg,L,red,95,63,"A red coloured, L sized, Relaxed Leg Trousers",7,740154
3583,718,2021-05-13,2021-05-20,Jedidiah Sydall,Genderfluid,61,Kiehnstad,Australian Capital Territory,24,96,2,192,24,Shirt,Oxford Cloth,XL,blue,114,60,"A blue coloured, XL sized, Oxford Cloth Shirt",7,740346
3584,718,2021-05-13,2021-05-20,Jedidiah Sydall,Genderfluid,61,Kiehnstad,Australian Capital Territory,442,107,3,321,442,Jacket,Denim,M,blue,92,61,"A blue coloured, M sized, Denim Jacket",7,740667
3585,718,2021-05-13,2021-05-20,Jedidiah Sydall,Genderfluid,61,Kiehnstad,Australian Capital Territory,117,92,1,92,117,Shirt,Denim,M,yellow,115,67,"A yellow coloured, M sized, Denim Shirt",7,740759
3586,718,2021-05-13,2021-05-20,Jedidiah Sydall,Genderfluid,61,Kiehnstad,Australian Capital Territory,1255,112,2,224,1255,Trousers,Tracksuit Bottoms,XS,violet,91,67,"A violet coloured, XS sized, Tracksuit Bottoms Trousers",7,740983
3587,718,2021-05-13,2021-05-20,Jedidiah Sydall,Genderfluid,61,Kiehnstad,Australian Capital Territory,921,96,2,192,921,Trousers,Drawstring,S,yellow,104,74,"A yellow coloured, S sized, Drawstring Trousers",7,741175
3588,718,2021-05-13,2021-05-20,Jedidiah Sydall,Genderfluid,61,Kiehnstad,Australian Capital Territory,862,113,2,226,862,Trousers,Chinos,M,blue,100,41,"A blue coloured, M sized, Chinos Trousers",7,741401
3589,719,2021-09-19,2021-09-24,Alameda Fincke,Male,43,Matthewstad,Victoria,667,113,3,339,667,Jacket,Parka,M,red,119,56,"A red coloured, M sized, Parka Jacket",5,741740
3590,719,2021-09-19,2021-09-24,Alameda Fincke,Male,43,Matthewstad,Victoria,434,107,2,214,434,Jacket,Denim,XL,yellow,92,56,"A yellow coloured, XL sized, Denim Jacket",5,741954
3591,719,2021-09-19,2021-09-24,Alameda Fincke,Male,43,Matthewstad,Victoria,212,106,3,318,212,Shirt,Chambray,M,red,105,48,"A red coloured, M sized, Chambray Shirt",5,742272
3592,719,2021-09-19,2021-09-24,Alameda Fincke,Male,43,Matthewstad,Victoria,99,118,1,118,99,Shirt,Flannel,XL,indigo,96,57,"A indigo coloured, XL sized, Flannel Shirt",5,742390
3593,719,2021-09-19,2021-09-24,Alameda Fincke,Male,43,Matthewstad,Victoria,757,109,1,109,757,Jacket,Peacoat,M,blue,102,71,"A blue coloured, M sized, Peacoat Jacket",5,742499
3594,719,2021-09-19,2021-09-24,Alameda Fincke,Male,43,Matthewstad,Victoria,891,94,1,94,891,Trousers,Cords,S,green,113,78,"A green coloured, S sized, Cords Trousers",5,742593
3595,719,2021-09-19,2021-09-24,Alameda Fincke,Male,43,Matthewstad,Victoria,494,102,2,204,494,Jacket,Windbreaker,XL,red,109,48,"A red coloured, XL sized, Windbreaker Jacket",5,742797
3596,719,2021-09-19,2021-09-24,Alameda Fincke,Male,43,Matthewstad,Victoria,349,109,3,327,349,Shirt,Mandarin Collar,XL,violet,108,71,"A violet coloured, XL sized, Mandarin Collar Shirt",5,743124
3597,719,2021-09-19,2021-09-24,Alameda Fincke,Male,43,Matthewstad,Victoria,594,100,1,100,594,Jacket,Bomber,XL,violet,90,53,"A violet coloured, XL sized, Bomber Jacket",5,743224
3598,720,2021-03-12,2021-03-23,Mallory Castellani,Female,38,Williammouth,Victoria,1145,102,1,102,1145,Trousers,Cargo Pants,XS,indigo,106,51,"A indigo coloured, XS sized, Cargo Pants Trousers",11,743326
3599,720,2021-03-12,2021-03-23,Mallory Castellani,Female,38,Williammouth,Victoria,846,113,3,339,846,Trousers,Chinos,S,orange,100,58,"A orange coloured, S sized, Chinos Trousers",11,743665
3600,720,2021-03-12,2021-03-23,Mallory Castellani,Female,38,Williammouth,Victoria,782,91,1,91,782,Jacket,Pullover,M,yellow,114,49,"A yellow coloured, M sized, Pullover Jacket",11,743756
3601,720,2021-03-12,2021-03-23,Mallory Castellani,Female,38,Williammouth,Victoria,375,94,1,94,375,Shirt,Henley,XS,indigo,92,58,"A indigo coloured, XS sized, Henley Shirt",11,743850
3602,720,2021-03-12,2021-03-23,Mallory Castellani,Female,38,Williammouth,Victoria,225,106,3,318,225,Shirt,Chambray,XS,green,105,50,"A green coloured, XS sized, Chambray Shirt",11,744168
3603,721,2021-08-28,2021-09-04,Herbert Rock,Female,79,West Aaron,New South Wales,855,113,3,339,855,Trousers,Chinos,XS,green,100,75,"A green coloured, XS sized, Chinos Trousers",7,744507
3604,721,2021-08-28,2021-09-04,Herbert Rock,Female,79,West Aaron,New South Wales,483,118,3,354,483,Jacket,Puffer,L,indigo,110,61,"A indigo coloured, L sized, Puffer Jacket",7,744861
3605,721,2021-08-28,2021-09-04,Herbert Rock,Female,79,West Aaron,New South Wales,543,98,1,98,543,Jacket,Leather,L,green,113,71,"A green coloured, L sized, Leather Jacket",7,744959
3606,721,2021-08-28,2021-09-04,Herbert Rock,Female,79,West Aaron,New South Wales,1162,99,1,99,1162,Trousers,High-Waisted,M,orange,98,69,"A orange coloured, M sized, High-Waisted Trousers",7,745058
3607,721,2021-08-28,2021-09-04,Herbert Rock,Female,79,West Aaron,New South Wales,921,96,3,288,921,Trousers,Drawstring,S,yellow,104,74,"A yellow coloured, S sized, Drawstring Trousers",7,745346
3608,722,2021-10-24,2021-11-20,Waylen Swallwell,Non-binary,73,Sarahstad,Western Australia,362,94,2,188,362,Shirt,Henley,M,yellow,92,71,"A yellow coloured, M sized, Henley Shirt",27,745534
3609,722,2021-10-24,2021-11-20,Waylen Swallwell,Non-binary,73,Sarahstad,Western Australia,736,109,2,218,736,Jacket,Peacoat,S,red,102,67,"A red coloured, S sized, Peacoat Jacket",27,745752
3610,722,2021-10-24,2021-11-20,Waylen Swallwell,Non-binary,73,Sarahstad,Western Australia,838,117,2,234,838,Jacket,Shearling,L,violet,95,61,"A violet coloured, L sized, Shearling Jacket",27,745986
3611,722,2021-10-24,2021-11-20,Waylen Swallwell,Non-binary,73,Sarahstad,Western Australia,651,93,1,93,651,Jacket,Coach,S,blue,115,47,"A blue coloured, S sized, Coach Jacket",27,746079
3612,722,2021-10-24,2021-11-20,Waylen Swallwell,Non-binary,73,Sarahstad,Western Australia,65,104,2,208,65,Shirt,Dress,XS,violet,119,63,"A violet coloured, XS sized, Dress Shirt",27,746287
3613,723,2021-10-03,2021-10-16,Mycah Rodie,Genderfluid,25,Port Abigail,Western Australia,836,117,3,351,836,Jacket,Shearling,S,violet,95,49,"A violet coloured, S sized, Shearling Jacket",13,746638
3614,723,2021-10-03,2021-10-16,Mycah Rodie,Genderfluid,25,Port Abigail,Western Australia,1009,106,1,106,1009,Trousers,Wool,XL,indigo,111,51,"A indigo coloured, XL sized, Wool Trousers",13,746744
3615,723,2021-10-03,2021-10-16,Mycah Rodie,Genderfluid,25,Port Abigail,Western Australia,1050,93,3,279,1050,Trousers,Joggers,XS,red,94,65,"A red coloured, XS sized, Joggers Trousers",13,747023
3616,723,2021-10-03,2021-10-16,Mycah Rodie,Genderfluid,25,Port Abigail,Western Australia,550,98,3,294,550,Jacket,Leather,XS,indigo,113,78,"A indigo coloured, XS sized, Leather Jacket",13,747317
3617,724,2021-03-04,2021-03-28,Eba Bauser,Bigender,26,Audreyport,Tasmania,693,113,2,226,693,Jacket,Parka,L,indigo,119,44,"A indigo coloured, L sized, Parka Jacket",24,747543
3618,724,2021-03-04,2021-03-28,Eba Bauser,Bigender,26,Audreyport,Tasmania,1193,105,3,315,1193,Trousers,Pleated,L,red,90,70,"A red coloured, L sized, Pleated Trousers",24,747858
3619,724,2021-03-04,2021-03-28,Eba Bauser,Bigender,26,Audreyport,Tasmania,791,91,2,182,791,Jacket,Pullover,S,blue,114,73,"A blue coloured, S sized, Pullover Jacket",24,748040
3620,724,2021-03-04,2021-03-28,Eba Bauser,Bigender,26,Audreyport,Tasmania,511,102,3,306,511,Jacket,Windbreaker,S,blue,109,41,"A blue coloured, S sized, Windbreaker Jacket",24,748346
3621,724,2021-03-04,2021-03-28,Eba Bauser,Bigender,26,Audreyport,Tasmania,1012,106,2,212,1012,Trousers,Wool,M,violet,111,51,"A violet coloured, M sized, Wool Trousers",24,748558
3622,724,2021-03-04,2021-03-28,Eba Bauser,Bigender,26,Audreyport,Tasmania,665,113,2,226,665,Jacket,Parka,XS,red,119,65,"A red coloured, XS sized, Parka Jacket",24,748784
3623,724,2021-03-04,2021-03-28,Eba Bauser,Bigender,26,Audreyport,Tasmania,625,112,2,224,625,Jacket,Cardigan,XS,violet,118,40,"A violet coloured, XS sized, Cardigan Jacket",24,749008
3624,725,2021-09-26,2021-10-05,Marthena Matterson,Bigender,36,Goodwinmouth,South Australia,265,95,3,285,265,Shirt,Polo,XS,blue,117,56,"A blue coloured, XS sized, Polo Shirt",9,749293
3625,725,2021-09-26,2021-10-05,Marthena Matterson,Bigender,36,Goodwinmouth,South Australia,32,96,1,96,32,Shirt,Oxford Cloth,M,violet,114,65,"A violet coloured, M sized, Oxford Cloth Shirt",9,749389
3626,725,2021-09-26,2021-10-05,Marthena Matterson,Bigender,36,Goodwinmouth,South Australia,1217,105,3,315,1217,Trousers,Pleated,M,indigo,90,48,"A indigo coloured, M sized, Pleated Trousers",9,749704
3627,725,2021-09-26,2021-10-05,Marthena Matterson,Bigender,36,Goodwinmouth,South Australia,1234,112,1,112,1234,Trousers,Tracksuit Bottoms,XL,orange,91,42,"A orange coloured, XL sized, Tracksuit Bottoms Trousers",9,749816
3628,726,2021-09-15,2021-10-05,Shena Solomonides,Bigender,68,Zacshire,New South Wales,607,112,2,224,607,Jacket,Cardigan,M,yellow,118,64,"A yellow coloured, M sized, Cardigan Jacket",20,750040
3629,726,2021-09-15,2021-10-05,Shena Solomonides,Bigender,68,Zacshire,New South Wales,131,92,2,184,131,Shirt,Denim,S,indigo,115,69,"A indigo coloured, S sized, Denim Shirt",20,750224
3630,727,2021-05-01,2021-05-18,Lucas Cromly,Polygender,67,O'connertown,Tasmania,165,91,2,182,165,Shirt,Linen,XS,indigo,116,70,"A indigo coloured, XS sized, Linen Shirt",17,750406
3631,727,2021-05-01,2021-05-18,Lucas Cromly,Polygender,67,O'connertown,Tasmania,796,91,1,91,796,Jacket,Pullover,S,indigo,114,44,"A indigo coloured, S sized, Pullover Jacket",17,750497
3632,728,2021-08-29,2021-08-30,Ellyn Collacombe,Male,73,Adamsside,Tasmania,234,106,1,106,234,Shirt,Chambray,XL,blue,105,43,"A blue coloured, XL sized, Chambray Shirt",1,750603
3633,728,2021-08-29,2021-08-30,Ellyn Collacombe,Male,73,Adamsside,Tasmania,9,96,3,288,9,Shirt,Oxford Cloth,XL,orange,114,43,"A orange coloured, XL sized, Oxford Cloth Shirt",1,750891
3634,728,2021-08-29,2021-08-30,Ellyn Collacombe,Male,73,Adamsside,Tasmania,1109,115,1,115,1109,Trousers,Cropped,XL,blue,99,51,"A blue coloured, XL sized, Cropped Trousers",1,751006
3635,728,2021-08-29,2021-08-30,Ellyn Collacombe,Male,73,Adamsside,Tasmania,38,104,3,312,38,Shirt,Dress,L,red,119,79,"A red coloured, L sized, Dress Shirt",1,751318
3636,728,2021-08-29,2021-08-30,Ellyn Collacombe,Male,73,Adamsside,Tasmania,598,112,1,112,598,Jacket,Cardigan,L,red,118,41,"A red coloured, L sized, Cardigan Jacket",1,751430
3637,728,2021-08-29,2021-08-30,Ellyn Collacombe,Male,73,Adamsside,Tasmania,1150,102,1,102,1150,Trousers,Cargo Pants,XS,violet,106,40,"A violet coloured, XS sized, Cargo Pants Trousers",1,751532
3638,729,2021-02-18,2021-03-01,Leanna Busson,Female,30,Johnstonhaven,Northern Territory,197,98,3,294,197,Shirt,Camp Collared,M,blue,112,65,"A blue coloured, M sized, Camp Collared Shirt",11,751826
3639,729,2021-02-18,2021-03-01,Leanna Busson,Female,30,Johnstonhaven,Northern Territory,558,98,1,98,558,Jacket,Leather,L,violet,113,78,"A violet coloured, L sized, Leather Jacket",11,751924
3640,730,2021-06-20,2021-07-10,Kendall Jakubski,Male,78,Port Liam,South Australia,221,106,3,318,221,Shirt,Chambray,S,yellow,105,40,"A yellow coloured, S sized, Chambray Shirt",20,752242
3641,730,2021-06-20,2021-07-10,Kendall Jakubski,Male,78,Port Liam,South Australia,226,106,1,106,226,Shirt,Chambray,S,green,105,63,"A green coloured, S sized, Chambray Shirt",20,752348
3642,730,2021-06-20,2021-07-10,Kendall Jakubski,Male,78,Port Liam,South Australia,1232,112,3,336,1232,Trousers,Tracksuit Bottoms,M,orange,91,47,"A orange coloured, M sized, Tracksuit Bottoms Trousers",20,752684
3643,730,2021-06-20,2021-07-10,Kendall Jakubski,Male,78,Port Liam,South Australia,310,105,3,315,310,Shirt,Cuban Collar,XS,violet,93,49,"A violet coloured, XS sized, Cuban Collar Shirt",20,752999
3644,730,2021-06-20,2021-07-10,Kendall Jakubski,Male,78,Port Liam,South Australia,1177,99,1,99,1177,Trousers,High-Waisted,M,blue,98,52,"A blue coloured, M sized, High-Waisted Trousers",20,753098
3645,730,2021-06-20,2021-07-10,Kendall Jakubski,Male,78,Port Liam,South Australia,156,91,2,182,156,Shirt,Linen,S,green,116,58,"A green coloured, S sized, Linen Shirt",20,753280
3646,731,2021-06-21,2021-07-02,Whitaker Pashen,Female,55,Justinport,Queensland,696,113,1,113,696,Jacket,Parka,S,violet,119,67,"A violet coloured, S sized, Parka Jacket",11,753393
3647,731,2021-06-21,2021-07-02,Whitaker Pashen,Female,55,Justinport,Queensland,176,98,3,294,176,Shirt,Camp Collared,S,red,112,67,"A red coloured, S sized, Camp Collared Shirt",11,753687
3648,731,2021-06-21,2021-07-02,Whitaker Pashen,Female,55,Justinport,Queensland,431,107,2,214,431,Jacket,Denim,S,yellow,92,43,"A yellow coloured, S sized, Denim Jacket",11,753901
3649,732,2021-05-09,2021-05-29,Regan Gronaller,Polygender,59,Port Claudia,New South Wales,650,93,3,279,650,Jacket,Coach,XS,blue,115,51,"A blue coloured, XS sized, Coach Jacket",20,754180
3650,732,2021-05-09,2021-05-29,Regan Gronaller,Polygender,59,Port Claudia,New South Wales,1142,102,1,102,1142,Trousers,Cargo Pants,M,blue,106,64,"A blue coloured, M sized, Cargo Pants Trousers",20,754282
3651,732,2021-05-09,2021-05-29,Regan Gronaller,Polygender,59,Port Claudia,New South Wales,278,95,2,190,278,Shirt,Polo,L,violet,117,76,"A violet coloured, L sized, Polo Shirt",20,754472
